,brand,store,sido,gungu,address,phone
1496,cheogajip,운양점,경기도,김포시,경기도 김포시 김포한강11로 38,031-987-1089
1497,cheogajip,교동점,경남,양산시,경남 양산시 교동 245-2  협성강변타운 제상가 104동 101호,055-382-1772
1498,cheogajip,송도점,부산광역시,서구,"부산광역시 서구 충무대로 34, 상가동 2층 2-2호",051-241-3066
1499,cheogajip,용마산점,서울특별시,중랑구,서울특별시 중랑구 용마산로109길 24 (망우동),02-494-7878
1500,cheogajip,장안점,서울특별시,동대문구,서울특별시 동대문구 답십리로68길 67,02-2217-0011
1501,cheogajip,새솔점,경기도,화성시,경기도 화성시 수노을2로 36,031-355-5190
1502,cheogajip,대림동산점,경기도,안성시,경기도 안성시 공도읍 대림동산길55,031-618-9977
1503,cheogajip,강일점,서울특별시,강동구,서울특별시 강동구 강일동 676-1,02-429-8999
1504,cheogajip,삼학점,전남,목포시,"전남 목포시 둥근섬로 54번길 14, 1층(산정동)",061-242-9282
1505,cheogajip,명지오션시티점,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114,",051-294-0399
1506,cheogajip,서대신점,부산광역시,서구,부산광역시 서구 대영로38번길 11(서대신동1가),051-246-4988
1507,cheogajip,김량장점,경기도,용인시,경기도 용인시 처인구 김량장동 295-1,031-338-8892
1508,cheogajip,내손갈뫼점,경기도,의왕시,경기도 의왕시 내손동 741-1,031-424-8280
1509,cheogajip,고림점,경기도,용인시,경기도 용인시 처인구 고림동 1005,031-322-9980
1510,cheogajip,정관방곡점,부산광역시,기장군,"부산광역시 기장군 정관읍 방곡3로 18-1 , 1층",051-727-6076
1511,cheogajip,수원정자점,경기도,수원시,경기도 수원시 장안구 정자동 874-1,031-269-1001
1512,cheogajip,등촌역점,서울특별시,양천구,서울특별시 양천구 목동 960,02-2644-2929
1513,cheogajip,포승점,경기도,평택시,경기도 평택시 포승읍 여술로74,031-682-6564
1514,cheogajip,인천논현2점,인천광역시,남동구,인천광역시 남동구 논현동 593-8,032-427-5585
1515,cheogajip,충무로점,서울특별시,중구,서울특별시 중구 퇴계로 179-1,02-2285-3685
1516,cheogajip,신촌점,서울특별시,서대문구,서울특별시 서대문구 성산로22길36,02-3141-1367
1517,cheogajip,창우점,경기도,하남시,경기도 하남시 대청로119-1,031-795-9253
1518,cheogajip,미사역점,경기도,하남시,경기도 하남시 미사강변중앙로173,031-792-9394
1519,cheogajip,신성자운점,대전,유성구,"대전 유성구 신성로77, 1층 (신성동)",042-867-7778
1520,cheogajip,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 읍마북로 13,033-343-7773
1521,cheogajip,영월점,강원도,영월군,강원도 영월군 영월읍 은행나무5길 41,033-372-9333
1522,cheogajip,송지호점,강원도,고성군,강원도 고성군 오호길 18,033-638-5525
1523,cheogajip,반곡혁신점,강원도,원주시,강원도 원주시 양지로 160-2(반곡동),033-746-0909
1524,cheogajip,문막점,강원도,원주시,강원도 원주시 문막읍 문막시장 1길 35,033-735-9860
1525,cheogajip,케이준 철산한신점,경기도,광명시,경기도 광명시 철망산로 87,02-2611-0199
1526,cheogajip,케이준 원곡점,경기도,안산시,경기도 안산시 단원구 지곡로1안길 12,031-494-8242
1527,cheogajip,오포점,경기도,광주시,경기도 광주시 오포읍 양벌로 315,031-765-9989
1528,cheogajip,케이준 소하점,경기도,광명시,경기도 광명시 성채안로 26,02-897-9245
1529,cheogajip,케이준 부천상동점,경기도,부천시,경기도 부천시 상동 559-3,032-321-9282
1530,cheogajip,케이준 본오점,경기도,안산시,경기도 안산시 상록구 본오동 827-8,031-406-9235
1531,cheogajip,동백점,경기도,용인시,경기도 용인시 기흥구 동백3로 11번길 12,031-274-9299
1532,cheogajip,초월점,경기도,광주시,경기도 광주시 초월읍 대쌍령리 191-6,031-766-1578
1533,cheogajip,오천점,경기도,이천시,경기도 이천시 마장면 오천리 297-5,031-632-4543
1534,cheogajip,안산사동점,경기도,안산시,경기도 안산시 상록구 사동 1397-1,031-416-9982
1535,cheogajip,연산점,부산광역시,연제구,부산광역시 연제구 월드컵대로 109 1층(연산동),051-852-8292
1536,cheogajip,약대점,경기도,부천시,경기도 부천시 약대동 216-1,032-321-9289
1537,cheogajip,삼정점,경상남도,김해시,"경상남도 김해시 활천로 36번길 46, 1층(삼정동)",055-331-5533
1538,cheogajip,역곡점,경기도,부천시,경기도 부천시 안곡로 279번길 42,032-347-9288
1539,cheogajip,운서점,인천광역시,중구,인천광역시 중구 신도시남로 66,032-751-0070
1540,cheogajip,왕십리점,서울특별시,성동구,서울특별시 성동구 마장로23길 7,02-6084-9283
1541,cheogajip,이문점,서울특별시,동대문구,서울특별시 동대문구 신이문로23길 23,02-964-0132
1542,cheogajip,독산2점,서울특별시,금천구,서울특별시 금천구 시흥대로 90길 32-8,02-892-7770
1543,cheogajip,도안가수원점,대전광역시,서구,대전광역시 서구 가수원동 913,042-542-9283
1544,cheogajip,두호점,경상북도,포항시,경상북도 포항시 북구 새천년대로1076번길 21 효암빌딩1층,054-251-9933
1545,cheogajip,숭의점,인천광역시,미추홀구,인천광역시 미추홀구 장천로 80,032-888-0977
1546,cheogajip,오태북삼점,경상북도,구미시,"경상북도 구미시 금오대로14길 32, 102호",054-464-7006
1547,cheogajip,인천갈산점,인천광역시,부평구,인천광역시 부평구 주부토로 172번길 34 (갈산동),032-515-3557
1548,cheogajip,갈현점,서울특별시,은평구,"서울특별시 은평구 갈현로 236, 1층 좌측호(갈현동)",02-384-7171
1549,cheogajip,효창점,서울특별시,용산구,서울특별시 용산구 백범로77길 14 (원효로 1가),02-703-9271
1550,cheogajip,율전점,경기도,수원시,경기도 수원시 장안구 율전동 360-9,031-295-9282
1551,cheogajip,송도2점,인천광역시,연수구,인천광역시 연수구 송도문화로 28번길 28 (송도동),032-816-7282
1552,cheogajip,남원점,전북,남원시,"전북 남원시 용성로 207,상가동1층 114호(도통동)",063-635-9282
1553,cheogajip,센텀시티점,부산광역시,해운대구,"부산광역시 해운대구 센텀중앙로 145, 상가3동 1층 103호(재송동,더샵센텀파크1차아파트)",051-741-8282
1554,cheogajip,남외점,울산광역시,중구,"울산광역시 중구 남외로 86, 104동 103호 (남외동,삼일아파트 상가)",052-294-7992
1555,cheogajip,대현점,대구광역시,북구,대구광역시 북구 대현로 118,053-955-9288
1556,cheogajip,울산대점,울산광역시,남구,"울산광역시 남구 대학로 94번길 5-3, 2층 (무거동)",052-277-2633
1557,cheogajip,수암점,울산광역시,남구,울산광역시 남구 수암로115번길 6-1,052-260-1566
1558,cheogajip,상록점,경기도,안산시,경기도 안산시 상록구 서암로4길 20-1 (사동),031-406-8300
1559,cheogajip,죽전점,경기도,용인시,경기도 용인시 수지구 현암로76,031-896-8607
1560,cheogajip,괴정샘터점,부산광역시,사하구,"부산광역시 사하구 낙동대로 233번길 59, 1층(괴정동)",051-201-2891
1561,cheogajip,월성점,대구광역시,달서구,대구광역시 달서구 월성동 84-5 월성주공1단지 나동 103호,053-638-8979
1562,cheogajip,고잔점,경기도,안산시,경기도 안산시 단원구 고잔동 696-3,031-485-9277
1563,cheogajip,고령덕곡점,경북,고령군,경북 고령군 덕곡면 덕운로 586,054-956-2731
1564,cheogajip,고성점,대구광역시,북구,대구광역시 북구 고성북로3 101동 1층 4호,053-352-1225
1565,cheogajip,복현점,대구광역시,북구,대구광역시 북구 복현2동 134-2,053-382-9279
1566,cheogajip,동래점,부산광역시,동래구,"부산광역시 동래구 충렬대로218번길 26, 비동 1층(수안동)",051-558-9989
1567,cheogajip,오전점,경기도,의왕시,"경기도 의왕시 등칙골4길 14, 1층 103호(오전동)",031-453-9221
1568,cheogajip,화정점,울산광역시,동구,울산광역시 동구 대송8길 31(화정동),052-922-4068
1569,cheogajip,오산운암점,경기도,오산시,경기도 오산시 원동로6 (원동),031-378-0987
1570,cheogajip,와동점,경기도,안산시,경기도 안산시 단원구 화정천동로 2안길 28,031-482-9281
1571,cheogajip,대화점,경기,고양시,"경기 고양시 일산서구 강성로 271 (대화동,대화씨티빌 101호)",031-911-3856
1572,cheogajip,신주례점,부산광역시,사상구,부산광역시 사상구 백양대로 500번길 1,051-315-9992
1573,cheogajip,진주신평점,경남,진주시,"경남 진주시 신평공원길 25번길 8-4,1층",055-741-7979
1574,cheogajip,봉곡사림점,경남,창원시,"경남 창원시 의창구 봉곡로 50,1층(봉곡동)",055-277-8295
1575,cheogajip,구로점,서울특별시,구로구,서울특별시 구로구 구로중앙로 28길 31-7,02-869-9992
1576,cheogajip,헬리오시티점,서울특별시,송파구,서울특별시 송파구 가락로 16길 2-26 (석촌동),02-423-9281
1577,cheogajip,남동탄점,경기도,화성시,경기도 화성시 동탄대로4길95 (장지동),031-376-4492
1578,cheogajip,명지국제신도시점,부산광역시,강서구,"부산광역시 강서구 명지국제5로 14, 1층 101호(명지동, 서진빌딩)",051-968-7888
1579,cheogajip,평창점,강원도,평창군,강원도 평창군 평창읍 백오1길 33,033-333-0009
1580,cheogajip,여주교동점,경기도,여주시,경기도 여주시 세종로 254-16 (교동),031-881-3799
1581,cheogajip,도원점,대구광역시,달서구,대구광역시 달서구 도원남로56 산새마을 분산상가 1층 103호,053-641-0041
1582,cheogajip,장산역점,부산광역시,해운대구,"부산광역시 해운대구 세실로 7, 104호(좌동, 해운대상록아파트상가)",051-703-0678
1583,cheogajip,이천점,경기도,이천시,경기도 이천시 관고동 12-4,031-633-1823
1584,cheogajip,부곡점,부산광역시,금정구,부산광역시 금정구 동현로 23(부곡동),051-581-7890
1585,cheogajip,석산점,경상남도,양산시,경상남도 양산시 동면 금오7길 24,055-363-9911
1586,cheogajip,상동점,경남,거제시,경남 거제시 거제중앙로3길 14-2(상동동),055-635-9290
1587,cheogajip,소사벌점,경기도,평택시,경기도 평택시 비전동 1053,031-656-8292
1588,cheogajip,동탄중앙점,경기도,화성시,경기도 화성시 동탄산척로 2나길 6-7 (산척동),031-375-8292
1589,cheogajip,항구영일대점,경상북도,포항시,경상북도 포항시 북구 아호로 3,054-253-9996
1590,cheogajip,반야월점,대구광역시,동구,대구광역시 동구 안심로41길 47,053-964-0797
1591,cheogajip,테크노폴리스점,대구광역시,달성군,대구광역시 달성군 유가읍 테크노중앙대로 326-35,053-611-6265
1592,cheogajip,비전점,경기도,평택시,경기도 평택시 중앙로235 (비전동),031-658-9989
1593,cheogajip,비산점,경기도,안양시,경기도 안양시 동안구 평촌대로408 (비산동),031-387-1112
1594,cheogajip,부곡점,경기도,의왕시,경기도 의왕시 삼동 150-16,031-462-9233
1595,cheogajip,홍성점,충남,홍성군,충남 홍성군 홍성읍 문화로 74,041-633-9982
1596,cheogajip,율량점,충북,청주시,충북 청주시 청원구 율량로190번길19,043-903-0991
1597,cheogajip,증평점,충북,증평군,충북 증평군 증평읍 문화로83,043-838-8977
1598,cheogajip,송강테크로점,대전시,유성구,대전시 유성구 구즉로48번길10,042-935-9294
1599,cheogajip,몰운대롯데캐슬점,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 100, 101호(다대동,롯데캐슬몰운대아파트부상가)",051-262-9252
1600,cheogajip,대구옥포돌미점,대구시,달성군,대구시 달성군 옥포면 돌미상업로2길 26,053-615-9986
1601,cheogajip,영양점,경상북도,영양군,경상북도 영양군 영양읍 중앙로 111,054-682-1950
1602,cheogajip,배곧점,경기도,시흥시,경기도 시흥시 배곧4로 32-27,031-432-9998
1603,cheogajip,광주점,경기도,광주시,경기도 광주시 송정동111-1,031-761-2274
1604,cheogajip,신하점,경기도,이천시,경기도 이천시 부발읍 신하리 432-15,031-636-8726
1605,cheogajip,관양점,경기도,안양시,경기도 안양시 동안구 관양동 1423,031-425-5211
1606,cheogajip,중동점,경기도,부천시,경기도 부천시 원미구 부흥로 272번길 22,032-321-7636
1607,cheogajip,일죽점,경기도,안성시,경기도 안성시 일죽면 송천리 28-4,031-672-9385
1608,cheogajip,인계점,경기도,수원시,경기도 수원시 팔달구 중부대로 80,031-222-9117
1609,cheogajip,이천사동점,경기도,이천시,경기도 이천시 대월면 사동리 182-2,031-638-9013
1610,cheogajip,은행점,경기도,시흥시,"경기도 시흥시 시흥대로 1074번길 28,106호(은행동, 녹원아파트 상가동)",031-312-9999
1611,cheogajip,월곶점,경기도,시흥시,경기도 시흥시 월곶동 995,031-318-9292
1612,cheogajip,우만점,경기도,수원시,경기도 수원시 팔달구 세지로421번길 37 (우만동),031-256-0903
1613,cheogajip,호법점,경기도,이천시,경기도 이천시 호법면 후안리 267-4,031-632-9949
1614,cheogajip,하안8점,경기도,광명시,경기도 광명시 하안동 260-2 8단지상가 104-2,02-802-4070
1615,cheogajip,하안12점,경기도,광명시,경기도 광명시 하안동 62-4  1층 3호,02-806-5772
1616,cheogajip,하안11점,경기도,광명시,경기도 광명시 하안동 30-5  10 단지상가  104,02-803-2993
1617,cheogajip,포일점,경기도,안양시,경기도 안양시 동안구 흥안대로 427번길 38,031-425-1145
1618,cheogajip,포도원점,경기도,안양시,경기도 안양시 동안구 호계3동 811 현대홈타운상가 107,031-452-0827
1619,cheogajip,평촌5점,경기도,안양시,경기도 안양시 동안구 평촌동 898-2 초원아파트상가110,031-387-2134
1620,cheogajip,태전점,경기도,광주시,경기도 광주시 태전동 688-1,031-762-9525
1621,cheogajip,철산점,경기도,광명시,경기도 광명시 철산동 240  주공13단지 상가동,02-2682-3230
1622,cheogajip,천리점,경기도,용인시,경기도 용인시 이동면 천리 56-6,031-333-5784
1623,cheogajip,안양중앙점,경기,안양시,경기 안양시 만안구 삼덕로 80-1 (안양동) 1층,031-444-5592
1624,cheogajip,안성점,경기도,안성시,경기도 안성시 도기 4길 9(도기동),031-671-9282
1625,cheogajip,신천리점,경기도,시흥시,경기도 시흥시 호현로49번안길 1(대야동),031-312-9709
1626,cheogajip,신갈점,경기도,용인시,경기도 용인시 기흥구 신구로 38 청솔학원,031-274-5060
